fold_id,candidate_id,feature,coefficient,standard_error
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_tp_sum_mm_previous_4w_sum,0.00376157581464542,0.0231239074397005
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_stl1_mean_c_lag_1w,-1.03544856797598,0.684285570664015
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_stl1_mean_c_lag_2w,-0.998771733912047,0.63667833758421
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_stl1_mean_c_previous_4w_mean,2.22448888525372,1.08055218924779
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_stl2_mean_c_lag_1w,0.964001262948907,0.52071613890963
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_stl2_mean_c_lag_2w,0.902046444145297,0.410223206750195
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_stl2_mean_c_previous_4w_mean,-1.15216258187318,0.744596975480151
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_swvl1_mean_m3_m3_lag_1w,0.131113832109265,0.0677741323406417
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_swvl1_mean_m3_m3_lag_2w,0.089298638091313,0.0670665853553377
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_swvl1_mean_m3_m3_previous_4w_mean,-0.193673507493981,0.120152354491159
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_swvl2_mean_m3_m3_lag_1w,-0.130742431964754,0.0625453505041857
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_swvl2_mean_m3_m3_lag_2w,-0.130143601185495,0.06420550265126
fold_01_validate_2017,statistical_baseline_s1_plus_static_geography_weather,z_swvl2_mean_m3_m3_previous_4w_mean,0.21809476664085,0.109072440150998
fold_02_validate_2018,statistical_baseline_s1,intercept,-8.9500880103777,0.00809265163187917
fold_02_validate_2018,statistical_baseline_s1,seasonal_sin_annual,0.304408464313414,0.00872910851106122
fold_02_validate_2018,statistical_baseline_s1,seasonal_cos_annual,-1.02750300607831,0.0105820716126386
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography,intercept,-8.89665045137648,0.0117117465704996
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography,seasonal_sin_annual,0.304409315333409,0.00872910936225893
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography,seasonal_cos_annual,-1.02750205760516,0.0105820707761981
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography,municipality_area_km2,-0.000340231422556761,5.45286657177741e-05
fold_02_validate_2018,statistical_baseline_s1_plus_weather,intercept,-9.0322828170071,0.0132044063375562
fold_02_validate_2018,statistical_baseline_s1_plus_weather,seasonal_sin_annual,0.203549788761197,0.0358846063903477
fold_02_validate_2018,statistical_baseline_s1_plus_weather,seasonal_cos_annual,-1.42894754407588,0.0486647022465386
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_t2m_mean_c_lag_1w,-0.276756201188378,0.134748063118384
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_t2m_mean_c_lag_2w,0.0488074682005638,0.14738986004315
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_t2m_mean_c_previous_4w_mean,-0.452060518803974,0.236364006257834
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_d2m_mean_c_lag_1w,0.0423576229670865,0.0659095754966987
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_d2m_mean_c_lag_2w,0.0268206601125637,0.0660911886445059
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_d2m_mean_c_previous_4w_mean,0.218960615583068,0.114391828289231
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_tp_sum_mm_lag_1w,0.00143293058958346,0.00977527438400701
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_tp_sum_mm_lag_2w,0.000584741558301935,0.00999290478301553
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_tp_sum_mm_previous_4w_sum,0.0913463992365469,0.0128938950034889
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_stl1_mean_c_lag_1w,-0.656918851326512,0.410486365178866
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_stl1_mean_c_lag_2w,-1.36537273266782,0.403311173451366
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_stl1_mean_c_previous_4w_mean,-0.0822857679799819,0.624409947581835
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_stl2_mean_c_lag_1w,1.19488357934731,0.362546305005082
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_stl2_mean_c_lag_2w,1.35677716290996,0.314778466834048
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_stl2_mean_c_previous_4w_mean,-0.379997983286126,0.503792077709206
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_swvl1_mean_m3_m3_lag_1w,-0.0469400623925546,0.0392060895765549
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_swvl1_mean_m3_m3_lag_2w,-0.024906932841169,0.0401215669837604
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_swvl1_mean_m3_m3_previous_4w_mean,-0.239861283651562,0.0689062130846326
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_swvl2_mean_m3_m3_lag_1w,0.0255153001912521,0.0398716194622146
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_swvl2_mean_m3_m3_lag_2w,-0.0404136659562828,0.0388983579576237
fold_02_validate_2018,statistical_baseline_s1_plus_weather,z_swvl2_mean_m3_m3_previous_4w_mean,0.350026714133505,0.0656651502908284
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,intercept,-8.95490034425358,0.0151373828750362
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,seasonal_sin_annual,0.181216657974141,0.0359187599390465
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,seasonal_cos_annual,-1.47917032608995,0.0489374344355753
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,municipality_area_km2,-0.00058014417693376,5.6305871268309e-05
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_t2m_mean_c_lag_1w,-0.299392289171917,0.135273754337842
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_t2m_mean_c_lag_2w,0.0116834294574094,0.148146634330094
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_t2m_mean_c_previous_4w_mean,-0.315671374445007,0.237622249014848
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_d2m_mean_c_lag_1w,0.0551195405690063,0.0658969267115797
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_d2m_mean_c_lag_2w,0.032765047441882,0.0660831848722262
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_d2m_mean_c_previous_4w_mean,0.282509679686046,0.11428758982661
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_tp_sum_mm_lag_1w,0.00182088299270675,0.00978093164121898
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_tp_sum_mm_lag_2w,0.000800764664261278,0.00998698923260465
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_tp_sum_mm_previous_4w_sum,0.10010198133356,0.0129173262378296
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_stl1_mean_c_lag_1w,-0.621341892305777,0.411098945816904
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_stl1_mean_c_lag_2w,-1.26981022220965,0.404465943241166
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_stl1_mean_c_previous_4w_mean,-0.438542272343805,0.627055680734983
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_stl2_mean_c_lag_1w,1.14206951501585,0.362510352870369
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_stl2_mean_c_lag_2w,1.28413306994928,0.314962356188431
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_stl2_mean_c_previous_4w_mean,-0.237889327944365,0.504046539947174
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_swvl1_mean_m3_m3_lag_1w,-0.0491553843509543,0.03915679214232
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_swvl1_mean_m3_m3_lag_2w,-0.0180448080567853,0.0400969569863914
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_swvl1_mean_m3_m3_previous_4w_mean,-0.276995061731541,0.0689193608908996
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_swvl2_mean_m3_m3_lag_1w,0.0191757761354071,0.0398075462551895
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_swvl2_mean_m3_m3_lag_2w,-0.050062625350749,0.038869291902979
fold_02_validate_2018,statistical_baseline_s1_plus_static_geography_weather,z_swvl2_mean_m3_m3_previous_4w_mean,0.375166639908907,0.0656230327651748
fold_03_validate_2019,statistical_baseline_s1,intercept,-8.82055671378893,0.00587651714449765
fold_03_validate_2019,statistical_baseline_s1,seasonal_sin_annual,0.323359806307879,0.00630157284554573
fold_03_validate_2019,statistical_baseline_s1,seasonal_cos_annual,-1.1782709460167,0.00762565466711742
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography,intercept,-8.75403599864662,0.00843813942995453
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography,seasonal_sin_annual,0.323359487749249,0.00630157242285162
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography,seasonal_cos_annual,-1.17827104063781,0.0076256554628559
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography,municipality_area_km2,-0.000424785524727238,3.92302219339222e-05
fold_03_validate_2019,statistical_baseline_s1_plus_weather,intercept,-8.79084346921316,0.0065217634638735
fold_03_validate_2019,statistical_baseline_s1_plus_weather,seasonal_sin_annual,0.686344657059551,0.0216661913865088
fold_03_validate_2019,statistical_baseline_s1_plus_weather,seasonal_cos_annual,-0.799116262778144,0.0265929865704702
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_t2m_mean_c_lag_1w,-0.69889342583532,0.0718943817059255
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_t2m_mean_c_lag_2w,-0.238056856429412,0.0788914792234675
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_t2m_mean_c_previous_4w_mean,0.449537585967929,0.120955286284067
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_d2m_mean_c_lag_1w,0.532418944481926,0.0476675050324968
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_d2m_mean_c_lag_2w,0.249474308689284,0.0500919537300535
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_d2m_mean_c_previous_4w_mean,-0.0124886420060307,0.0798294776793789
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_tp_sum_mm_lag_1w,-0.00731942117522067,0.00733959221445544
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_tp_sum_mm_lag_2w,0.00147569267425826,0.0071666039396531
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_tp_sum_mm_previous_4w_sum,0.046399884469371,0.0094542089734201
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_stl1_mean_c_lag_1w,-0.387002741291438,0.241436146710073
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_stl1_mean_c_lag_2w,-0.864950111678736,0.238118157632905
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_stl1_mean_c_previous_4w_mean,0.229224674270987,0.374436554716873
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_stl2_mean_c_lag_1w,0.463872485883018,0.252381155260116
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_stl2_mean_c_lag_2w,0.848085073683168,0.216752313592547
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_stl2_mean_c_previous_4w_mean,-0.132063708409176,0.336641206227493
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_swvl1_mean_m3_m3_lag_1w,-0.0667782776275183,0.0288793682893152
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_swvl1_mean_m3_m3_lag_2w,-0.0264575432114228,0.0297758058683989
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_swvl1_mean_m3_m3_previous_4w_mean,0.137490440486674,0.0517970769904563
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_swvl2_mean_m3_m3_lag_1w,0.0155721166903647,0.0293345405286127
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_swvl2_mean_m3_m3_lag_2w,-0.0235269498458534,0.0286957647187525
fold_03_validate_2019,statistical_baseline_s1_plus_weather,z_swvl2_mean_m3_m3_previous_4w_mean,0.143135924035695,0.0481299210818577
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,intercept,-8.71546562934602,0.00874126902178425
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,seasonal_sin_annual,0.671198799051359,0.0216411884765149
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,seasonal_cos_annual,-0.83533374072341,0.0267271320922398
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,municipality_area_km2,-0.000517578237190473,4.06250938646769e-05
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_t2m_mean_c_lag_1w,-0.704804139243691,0.0720303645143053
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_t2m_mean_c_lag_2w,-0.245547403740131,0.0790339390202648
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_t2m_mean_c_previous_4w_mean,0.434178443217587,0.121092543840858
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_d2m_mean_c_lag_1w,0.543624826824159,0.0476389962359983
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_d2m_mean_c_lag_2w,0.251500403241377,0.0500521484086211
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_d2m_mean_c_previous_4w_mean,0.0802340870712957,0.0799438370010195
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_tp_sum_mm_lag_1w,-0.00738815701714231,0.0073456642399448
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_tp_sum_mm_lag_2w,0.00289234184028438,0.00717046594005943
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_tp_sum_mm_previous_4w_sum,0.0521864208403042,0.00946638005453124
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_stl1_mean_c_lag_1w,-0.441153354954554,0.241545281085986
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_stl1_mean_c_lag_2w,-0.847316909264062,0.238025485174996
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_stl1_mean_c_previous_4w_mean,0.169873728429425,0.374215957793537
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_stl2_mean_c_lag_1w,0.497862518951683,0.252054159407336
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_stl2_mean_c_lag_2w,0.828717651379199,0.216442957593032
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_stl2_mean_c_previous_4w_mean,-0.170540646837341,0.336167887978142
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_swvl1_mean_m3_m3_lag_1w,-0.0698516293549123,0.0288451484433262
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_swvl1_mean_m3_m3_lag_2w,-0.0207460877137948,0.0297532345837892
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_swvl1_mean_m3_m3_previous_4w_mean,0.118066579770888,0.0517382221596851
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_swvl2_mean_m3_m3_lag_1w,0.00935855352553391,0.0292965085153447
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_swvl2_mean_m3_m3_lag_2w,-0.0330538320342974,0.0286748432772234
fold_03_validate_2019,statistical_baseline_s1_plus_static_geography_weather,z_swvl2_mean_m3_m3_previous_4w_mean,0.150775347310422,0.048067426216769
fold_04_validate_2020,statistical_baseline_s1,intercept,-8.88081267315032,0.00505183473894084
fold_04_validate_2020,statistical_baseline_s1,seasonal_sin_annual,0.292403450656585,0.00557135252267358
fold_04_validate_2020,statistical_baseline_s1,seasonal_cos_annual,-1.14120278454266,0.0066005939510775
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography,intercept,-8.80945911474652,0.00740120126233654
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography,seasonal_sin_annual,0.292402750314747,0.00557135206315688
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography,seasonal_cos_annual,-1.14120337038336,0.00660059485078393
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography,municipality_area_km2,-0.000456160561037519,3.51183110221679e-05
fold_04_validate_2020,statistical_baseline_s1_plus_weather,intercept,-8.8533859927551,0.0053244123940837
fold_04_validate_2020,statistical_baseline_s1_plus_weather,seasonal_sin_annual,0.649697388217597,0.0193882527675659
fold_04_validate_2020,statistical_baseline_s1_plus_weather,seasonal_cos_annual,-0.746756637134007,0.0235736754773809
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_t2m_mean_c_lag_1w,-0.527777988864806,0.0625902587714817
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_t2m_mean_c_lag_2w,-0.208857648949092,0.0685768021056807
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_t2m_mean_c_previous_4w_mean,-0.185411683678125,0.106600691831526
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_d2m_mean_c_lag_1w,0.339923573159285,0.0413584518251731
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_d2m_mean_c_lag_2w,0.206048104925782,0.0433305993107599
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_d2m_mean_c_previous_4w_mean,0.119166312974106,0.0709952049008576
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_tp_sum_mm_lag_1w,0.00384543957406269,0.00654979407467523
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_tp_sum_mm_lag_2w,0.00116024569992644,0.00646516185500259
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_tp_sum_mm_previous_4w_sum,0.0245452067439924,0.00865102499110651
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_stl1_mean_c_lag_1w,0.0688132821463563,0.221750975122089
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_stl1_mean_c_lag_2w,-0.593668968284185,0.213211073279854
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_stl1_mean_c_previous_4w_mean,0.486377328687632,0.334251220630877
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_stl2_mean_c_lag_1w,0.101550886285975,0.231186945163205
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_stl2_mean_c_lag_2w,0.54360842343933,0.193896142858344
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_stl2_mean_c_previous_4w_mean,0.0929383700530229,0.299456015974165
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_swvl1_mean_m3_m3_lag_1w,-0.0625220980819605,0.0240932032385756
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_swvl1_mean_m3_m3_lag_2w,-0.0300440412495818,0.0248918417541566
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_swvl1_mean_m3_m3_previous_4w_mean,0.294913218490455,0.0435244274124416
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_swvl2_mean_m3_m3_lag_1w,0.0113330906529625,0.0245094359388192
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_swvl2_mean_m3_m3_lag_2w,-0.00297867384144017,0.023583318571117
fold_04_validate_2020,statistical_baseline_s1_plus_weather,z_swvl2_mean_m3_m3_previous_4w_mean,-0.047582701574295,0.0407175200250009
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,intercept,-8.77711208150091,0.00754177737359017
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,seasonal_sin_annual,0.639785353276826,0.0193548455872329
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,seasonal_cos_annual,-0.776458044744152,0.0236382394538777
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,municipality_area_km2,-0.000510840142876603,3.63782747894701e-05
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_t2m_mean_c_lag_1w,-0.535305532156459,0.0627335082122285
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_t2m_mean_c_lag_2w,-0.219679486673162,0.0687197983411606
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_t2m_mean_c_previous_4w_mean,-0.193178250405281,0.106790960254027
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_d2m_mean_c_lag_1w,0.34978987177209,0.0413738132586937
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_d2m_mean_c_lag_2w,0.210423327025729,0.0433410948354341
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_d2m_mean_c_previous_4w_mean,0.205203788483699,0.0711550739122412
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_tp_sum_mm_lag_1w,0.00359823925644696,0.00655367483158452
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_tp_sum_mm_lag_2w,0.00222811791685646,0.00646641559764951
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_tp_sum_mm_previous_4w_sum,0.0310041876343986,0.0086636990222169
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_stl1_mean_c_lag_1w,0.0297198773275623,0.221902298032288
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_stl1_mean_c_lag_2w,-0.575379436141135,0.213154670934434
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_stl1_mean_c_previous_4w_mean,0.417333272347349,0.334140494690506
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_stl2_mean_c_lag_1w,0.119300957264959,0.230989869261617
fold_04_validate_2020,statistical_baseline_s1_plus_static_geography_weather,z_stl2_mean_c_lag_2w,0.521790040128569,0.193678033404182
